epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9374092817306519;0.18568354845046997;0.01;0.9460200667381287;0.1863163411617279
1;0.9407868981361389;0.16977806389331818;0.01;0.9387087821960449;0.18590115010738373
2;0.9416206479072571;0.16745835542678833;0.009950251;0.9447522163391113;0.1757468283176422
3;0.9418572783470154;0.1661628931760788;0.009900503;0.9455777406692505;0.17241933941841125
4;0.9420342445373535;0.16574013233184814;0.0098507535;0.9473171830177307;0.16812923550605774
5;0.9422106146812439;0.16525563597679138;0.009801005;0.9472288489341736;0.16840535402297974
6;0.9421792030334473;0.16468165814876556;0.009751257;0.9448407292366028;0.1812296211719513
7;0.9423930644989014;0.1641244739294052;0.009701507;0.9438974857330322;0.1746743768453598
8;0.942358672618866;0.1639431267976761;0.009651759;0.9431013464927673;0.174907848238945
9;0.9425381422042847;0.16350683569908142;0.00960201;0.947464644908905;0.16418612003326416
10;0.9425407648086548;0.1631043553352356;0.009552261;0.9469338059425354;0.16601213812828064
11;0.94265216588974;0.1626167595386505;0.009502512;0.9484964609146118;0.16204304993152618
12;0.9426631927490234;0.1625383347272873;0.009452764;0.9482017159461975;0.16387271881103516
13;0.9427579641342163;0.16215243935585022;0.0094030155;0.9471697807312012;0.16400112211704254
14;0.9430193901062012;0.16187161207199097;0.009353266;0.9460788369178772;0.1654314249753952
15;0.9427144527435303;0.1617364138364792;0.009303518;0.9467867016792297;0.16507785022258759
16;0.9431248307228088;0.16120198369026184;0.009253769;0.9476416707038879;0.16135354340076447
17;0.9429590702056885;0.16125310957431793;0.00920402;0.9488500356674194;0.15764936804771423
18;0.9430486559867859;0.16118383407592773;0.009154271;0.9479954838752747;0.1573610007762909
19;0.9432475566864014;0.16068314015865326;0.009104523;0.948054313659668;0.15702791512012482
20;0.942970871925354;0.16063539683818817;0.0090547735;0.9472582936286926;0.15782730281352997
21;0.942973792552948;0.16046582162380219;0.009005025;0.9490271806716919;0.15674017369747162
22;0.9432214498519897;0.1603745073080063;0.008955277;0.9478773474693298;0.15923084318637848
23;0.943113386631012;0.1603037565946579;0.008905527;0.9490272998809814;0.15604284405708313
24;0.9433128833770752;0.1596820205450058;0.008855779;0.9486143589019775;0.15119577944278717
25;0.9433642625808716;0.15995511412620544;0.00880603;0.9488500952720642;0.15436942875385284
26;0.943284273147583;0.15960097312927246;0.008756282;0.9493807554244995;0.1525144875049591
27;0.9434353709220886;0.15902560949325562;0.008706532;0.94893878698349;0.15401674807071686
28;0.9434726238250732;0.1592688113451004;0.008656784;0.9481722116470337;0.15314163267612457
29;0.9433811902999878;0.15890957415103912;0.0086070355;0.9489977359771729;0.1516229510307312
30;0.9435323476791382;0.1585685908794403;0.008557286;0.9482607841491699;0.15149934589862823
31;0.9434866309165955;0.1586582064628601;0.008507538;0.9489975571632385;0.1533210575580597
32;0.9435150027275085;0.15863581001758575;0.008457789;0.9491452574729919;0.15432807803153992
33;0.9433810710906982;0.15866145491600037;0.00840804;0.9489976167678833;0.15195593237876892
34;0.9435577392578125;0.1581977754831314;0.008358291;0.949469268321991;0.1542857438325882
35;0.9436487555503845;0.15823988616466522;0.008308543;0.9491451978683472;0.15115219354629517
36;0.9436658620834351;0.15782147645950317;0.008258794;0.9484373927116394;0.15085414052009583
37;0.943518340587616;0.15793804824352264;0.008209045;0.948879599571228;0.1528971940279007
38;0.943557858467102;0.15807002782821655;0.008159297;0.9474647045135498;0.15552696585655212
39;0.9436377286911011;0.15784329175949097;0.008109548;0.9473468661308289;0.15791623294353485
40;0.9437656402587891;0.15752820670604706;0.008059799;0.9486733675003052;0.15319623053073883
41;0.94386225938797;0.1574256420135498;0.00801005;0.948732316493988;0.15264266729354858
42;0.9439280033111572;0.1568983793258667;0.007960302;0.9497641324996948;0.1502838283777237
43;0.9437860250473022;0.15705779194831848;0.007910552;0.9482606053352356;0.1538694202899933
44;0.9437888264656067;0.1568077802658081;0.007860804;0.9486439824104309;0.15284478664398193
45;0.9440130591392517;0.15684106945991516;0.007811055;0.948909342288971;0.15249736607074738
46;0.9439511299133301;0.15674762427806854;0.0077613066;0.948968231678009;0.15304620563983917
47;0.9438678026199341;0.15655271708965302;0.0077115577;0.9488207101821899;0.15361107885837555
48;0.9438456296920776;0.15666843950748444;0.007661809;0.9485258460044861;0.1530148684978485
49;0.9441985487937927;0.15646103024482727;0.0076120603;0.9489386081695557;0.15226826071739197
50;0.9441131949424744;0.15638449788093567;0.0075623114;0.9492040872573853;0.1516023725271225
51;0.9438651204109192;0.15619000792503357;0.007512563;0.9489977359771729;0.15126413106918335
52;0.9441215395927429;0.1558985710144043;0.007462814;0.9495282173156738;0.15198305249214172
53;0.9440249800682068;0.1560610681772232;0.0074130655;0.9494398832321167;0.15366916358470917
54;0.9439564347267151;0.1564258635044098;0.0073633166;0.9498232007026672;0.15280845761299133
55;0.9440392255783081;0.15598471462726593;0.0073135677;0.9487026929855347;0.15170250833034515
56;0.944173276424408;0.1560792624950409;0.007263819;0.9492039680480957;0.1506427675485611
57;0.9443296790122986;0.15608777105808258;0.0072140703;0.9495577812194824;0.15211085975170135
58;0.9440985321998596;0.15591493248939514;0.007164322;0.9496462941169739;0.1509726494550705
59;0.944010853767395;0.15587976574897766;0.007114573;0.9484377503395081;0.15205377340316772
60;0.9443892240524292;0.15547700226306915;0.007064824;0.9483784437179565;0.15470467507839203
61;0.9444290399551392;0.155653715133667;0.0070150755;0.9492630362510681;0.1538408100605011
62;0.9442670941352844;0.1555585265159607;0.0069653266;0.9500000476837158;0.15047116577625275
63;0.9442809820175171;0.15552538633346558;0.0069155777;0.9491156339645386;0.15025484561920166
64;0.944375216960907;0.1551746129989624;0.006865829;0.9493513107299805;0.1515437662601471
65;0.944244384765625;0.15551398694515228;0.0068160803;0.9486142992973328;0.15232667326927185
66;0.9442977905273438;0.15475013852119446;0.006766332;0.9488798379898071;0.15404213964939117
67;0.9445205926895142;0.1550813764333725;0.006716583;0.9496757388114929;0.15160568058490753
68;0.9441786408424377;0.15511398017406464;0.006666834;0.9497639536857605;0.1497488021850586
69;0.9444726705551147;0.15526416897773743;0.0066170855;0.9492039084434509;0.15146833658218384
70;0.9442895650863647;0.15517045557498932;0.0065673366;0.9487617611885071;0.14993920922279358
71;0.9442300200462341;0.1552920937538147;0.006517588;0.9496757984161377;0.14928802847862244
72;0.9442977905273438;0.15481536090373993;0.0064678392;0.9485259056091309;0.15265752375125885
73;0.9443586468696594;0.15502281486988068;0.0064180903;0.9493806958198547;0.1483747810125351
74;0.9447429776191711;0.1544995754957199;0.006368342;0.94920414686203;0.14936742186546326
75;0.9444238543510437;0.15443646907806396;0.006318593;0.9494397640228271;0.1498630940914154
76;0.9447136521339417;0.1543433517217636;0.006268844;0.9487912654876709;0.1494809240102768
77;0.9443128108978271;0.15462686121463776;0.0062190956;0.9484080076217651;0.15021295845508575
78;0.9442121386528015;0.15467996895313263;0.0061693466;0.9482606649398804;0.15069864690303802
79;0.9443557262420654;0.1542217880487442;0.006119598;0.9481720924377441;0.15015676617622375
80;0.9445629715919495;0.15435226261615753;0.0060698492;0.9489092826843262;0.14879387617111206
81;0.9447252154350281;0.15448158979415894;0.0060201003;0.9484078884124756;0.150720477104187
82;0.9445146322250366;0.1540442854166031;0.005970352;0.9484672546386719;0.1481630951166153
83;0.9444040060043335;0.15428002178668976;0.005920603;0.9481720924377441;0.14913682639598846
84;0.9443151354789734;0.1541527509689331;0.0058708545;0.9487029314041138;0.150025874376297
85;0.9444776773452759;0.15352143347263336;0.0058211056;0.94893878698349;0.1478508561849594
86;0.9442929029464722;0.15401756763458252;0.0057713566;0.9482311010360718;0.1520722359418869
87;0.9446654915809631;0.15381382405757904;0.005721608;0.9492335915565491;0.14846976101398468
88;0.9446144104003906;0.15377724170684814;0.0056718593;0.9487617611885071;0.14876921474933624
89;0.9446999430656433;0.15335498750209808;0.0056221103;0.9479655623435974;0.14911918342113495
90;0.9444606304168701;0.15376147627830505;0.005572362;0.9483195543289185;0.1483922153711319
91;0.9445774555206299;0.1537119448184967;0.005522613;0.9482606649398804;0.14857228100299835
92;0.9445313811302185;0.15333911776542664;0.0054728645;0.9480248093605042;0.14939552545547485
93;0.9445231556892395;0.15329977869987488;0.0054231156;0.948201596736908;0.14868678152561188
94;0.9448021054267883;0.15338152647018433;0.0053733666;0.9483489990234375;0.14957086741924286
95;0.9445547461509705;0.15320909023284912;0.005323618;0.9489092826843262;0.14879703521728516
96;0.9446232914924622;0.15353743731975555;0.0052738693;0.9488207697868347;0.14903126657009125
97;0.9446629881858826;0.15357264876365662;0.005224121;0.9482899308204651;0.1476241797208786
98;0.944708526134491;0.15317696332931519;0.005174372;0.948496401309967;0.14983323216438293
99;0.9445523023605347;0.15346814692020416;0.005124623;0.9480245113372803;0.15117691457271576
100;0.9446285367012024;0.15329395234584808;0.0050748745;0.9492040872573853;0.14820212125778198
101;0.9444833397865295;0.15333610773086548;0.0050251256;0.9489682912826538;0.14764530956745148
102;0.9449642896652222;0.15325482189655304;0.004975377;0.949115514755249;0.1488611102104187
103;0.9446145296096802;0.1532450020313263;0.004925628;0.9486733675003052;0.1487494260072708
104;0.9446317553520203;0.15264111757278442;0.0048758793;0.9486438632011414;0.14883722364902496
105;0.9448224306106567;0.1532447189092636;0.004826131;0.9486731886863708;0.15001210570335388
106;0.944804847240448;0.15267640352249146;0.004776382;0.9486733078956604;0.14990732073783875
107;0.9445943832397461;0.1527993530035019;0.004726633;0.94893878698349;0.14929722249507904
108;0.9446491003036499;0.15318624675273895;0.0046768845;0.9484668970108032;0.15002362430095673
109;0.9448426961898804;0.15251336991786957;0.0046271356;0.9485554099082947;0.1484840214252472
110;0.9447566866874695;0.15268376469612122;0.004577387;0.9495872855186462;0.14731594920158386
111;0.9450075626373291;0.15250174701213837;0.004527638;0.9492629170417786;0.14680688083171844
112;0.9448310136795044;0.1525679975748062;0.0044778893;0.9486733078956604;0.14982199668884277
113;0.9447139501571655;0.1529676914215088;0.004428141;0.948909342288971;0.14804120361804962
114;0.9446684718132019;0.15279372036457062;0.004378392;0.9488207697868347;0.1494881957769394
115;0.9448193311691284;0.1528613418340683;0.0043286434;0.9487028121948242;0.14859549701213837
116;0.9447425603866577;0.15276795625686646;0.0042788945;0.9483490586280823;0.1489216834306717
117;0.9449390172958374;0.15262624621391296;0.0042291456;0.9480544328689575;0.1504330039024353
118;0.9449392557144165;0.15223069489002228;0.004179397;0.9487912058830261;0.1485772281885147
119;0.9450846314430237;0.1523425132036209;0.004129648;0.948968231678009;0.14831984043121338
120;0.945138156414032;0.15196004509925842;0.0040798993;0.9481132626533508;0.14959782361984253
121;0.9450100064277649;0.15254978835582733;0.004030151;0.948850154876709;0.14806650578975677
122;0.9449586272239685;0.15204867720603943;0.003980402;0.9485553503036499;0.14919817447662354
123;0.9449647068977356;0.15256501734256744;0.0039306534;0.9481426477432251;0.1490977704524994
124;0.9447935223579407;0.1524539589881897;0.0038809045;0.9492335915565491;0.14793814718723297
125;0.9449622631072998;0.1521749049425125;0.0038311558;0.9482311010360718;0.14818374812602997
126;0.9448019862174988;0.1521252989768982;0.0037814071;0.9490270614624023;0.14917588233947754
127;0.9450387954711914;0.15197458863258362;0.0037316582;0.9492629170417786;0.1482468694448471
128;0.9449789524078369;0.15188921988010406;0.0036819095;0.9490271806716919;0.14951547980308533
129;0.9449933171272278;0.15205492079257965;0.0036321608;0.9490271806716919;0.14870496094226837
130;0.9451521039009094;0.15123894810676575;0.0035824121;0.948968231678009;0.14747919142246246
