epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9372780919075012;0.1861509531736374;0.01;0.9338149428367615;0.2015589475631714
1;0.9412084221839905;0.17029134929180145;0.01;0.9349350929260254;0.19256748259067535
2;0.9417805075645447;0.16727571189403534;0.009950251;0.942541241645813;0.18139727413654327
3;0.9420823454856873;0.16586394608020782;0.009900503;0.9411260485649109;0.1850063055753708
4;0.9419401288032532;0.16564516723155975;0.0098507535;0.9439564943313599;0.17522631585597992
5;0.9422532320022583;0.1646457016468048;0.009801005;0.9461969137191772;0.17117774486541748
6;0.9424552321434021;0.16443508863449097;0.009751257;0.9448703527450562;0.1725286841392517
7;0.9424729347229004;0.1640602946281433;0.009701507;0.9471402168273926;0.16627252101898193
8;0.9426008462905884;0.16325873136520386;0.009651759;0.945341944694519;0.16961616277694702
9;0.9425809383392334;0.16262681782245636;0.00960201;0.9478185176849365;0.16105641424655914
10;0.9426608085632324;0.16266873478889465;0.009552261;0.9482311606407166;0.1643158197402954
11;0.9426177740097046;0.1623709350824356;0.009502512;0.948466956615448;0.1638903021812439
12;0.9427093267440796;0.16194072365760803;0.009452764;0.9480541348457336;0.16228993237018585
13;0.9428975582122803;0.16144965589046478;0.0094030155;0.939386785030365;0.1793988198041916
14;0.9428115487098694;0.1612602323293686;0.009353266;0.9479658007621765;0.16161702573299408
15;0.9432157278060913;0.1609582155942917;0.009303518;0.9466980695724487;0.1606086939573288
16;0.9429941177368164;0.16094273328781128;0.009253769;0.9474056959152222;0.16223593056201935
17;0.9430596828460693;0.1605682373046875;0.00920402;0.9483194947242737;0.15774428844451904
18;0.9432761669158936;0.16004116833209991;0.009154271;0.9463738203048706;0.16142231225967407
19;0.9433582425117493;0.16011422872543335;0.009104523;0.9468453526496887;0.1625649631023407
20;0.9431989789009094;0.1602562814950943;0.0090547735;0.9482900500297546;0.15327107906341553
21;0.9432357549667358;0.15989089012145996;0.009005025;0.9480247497558594;0.1576879918575287
22;0.9432929754257202;0.15962791442871094;0.008955277;0.9486733675003052;0.15495865046977997
23;0.9434215426445007;0.15911482274532318;0.008905527;0.9485259056091309;0.15405406057834625
24;0.9433349967002869;0.15944376587867737;0.008855779;0.9479069709777832;0.15579178929328918
25;0.9433525800704956;0.15937748551368713;0.00880603;0.9482016563415527;0.15538759529590607
26;0.9435239434242249;0.1590881496667862;0.008756282;0.9486438035964966;0.1526460349559784
27;0.9433920979499817;0.15913251042366028;0.008706532;0.9474056959152222;0.15459609031677246
28;0.9436435103416443;0.15843428671360016;0.008656784;0.9490860104560852;0.152314692735672
29;0.943637490272522;0.15892241895198822;0.0086070355;0.9483194947242737;0.15331079065799713
30;0.9436577558517456;0.15812432765960693;0.008557286;0.9492335319519043;0.1522820144891739
31;0.9433870911598206;0.1580638736486435;0.008507538;0.9487912058830261;0.1526409387588501
32;0.9435554146766663;0.15808787941932678;0.008457789;0.9494694471359253;0.151811420917511
33;0.9433556199073792;0.15826405584812164;0.00840804;0.948083758354187;0.15401127934455872
34;0.9437515139579773;0.15789523720741272;0.008358291;0.9484667778015137;0.15332455933094025
35;0.9434696435928345;0.15788845717906952;0.008308543;0.9480248093605042;0.15377116203308105
36;0.9438539743423462;0.15759392082691193;0.008258794;0.9483194947242737;0.15183007717132568
37;0.9438738822937012;0.15729708969593048;0.008209045;0.9472877979278564;0.1567048877477646
38;0.943850576877594;0.15762339532375336;0.008159297;0.9483490586280823;0.15401539206504822
39;0.9438367486000061;0.1569502055644989;0.008109548;0.9490565061569214;0.15232397615909576
40;0.9438424110412598;0.1573694497346878;0.008059799;0.9471698999404907;0.15631039440631866
41;0.9438542127609253;0.15692900121212006;0.00801005;0.9487619400024414;0.1537054032087326
42;0.9440934062004089;0.15689313411712646;0.007960302;0.9481427073478699;0.15194422006607056
43;0.9437597393989563;0.15705500543117523;0.007910552;0.9477887153625488;0.15434566140174866
44;0.9438231587409973;0.15669380128383636;0.007860804;0.9468161463737488;0.1619795262813568
45;0.9439286589622498;0.1566975712776184;0.007811055;0.9485552906990051;0.15194624662399292
46;0.9437742233276367;0.15682756900787354;0.0077613066;0.9483787417411804;0.15400859713554382
47;0.9437429904937744;0.15661963820457458;0.0077115577;0.948142945766449;0.1532498300075531
48;0.9439254403114319;0.15662838518619537;0.007661809;0.9485260844230652;0.15312643349170685
49;0.944081723690033;0.1566171497106552;0.0076120603;0.9478774070739746;0.1563596874475479
50;0.9440048336982727;0.15608762204647064;0.0075623114;0.948054313659668;0.15618427097797394
51;0.9440076351165771;0.1561523973941803;0.007512563;0.948732316493988;0.15337307751178741
52;0.9439308643341064;0.15659485757350922;0.007462814;0.949115514755249;0.15358059108257294
53;0.9442350268363953;0.15596680343151093;0.0074130655;0.9485848546028137;0.15422844886779785
54;0.9440985321998596;0.1557881385087967;0.0073633166;0.9484963417053223;0.15327394008636475
55;0.944201648235321;0.15529708564281464;0.0073135677;0.948732316493988;0.15357805788516998
56;0.944130539894104;0.1559772491455078;0.007263819;0.9485552906990051;0.15316055715084076
57;0.9439791440963745;0.1559518277645111;0.0072140703;0.9490565061569214;0.1532088816165924
58;0.9442980289459229;0.155453622341156;0.007164322;0.9483489990234375;0.15364688634872437
59;0.944423496723175;0.1552514135837555;0.007114573;0.9485554695129395;0.15072503685951233
60;0.9440503716468811;0.1556074321269989;0.007064824;0.9494103193283081;0.15094751119613647
61;0.9443293809890747;0.15502169728279114;0.0070150755;0.9485553503036499;0.1529959887266159
62;0.9443036913871765;0.1551968902349472;0.0069653266;0.9495871663093567;0.15127664804458618
63;0.944164514541626;0.1552562266588211;0.0069155777;0.9495871067047119;0.15109886229038239
64;0.9442521929740906;0.15472492575645447;0.006865829;0.9489682912826538;0.15219004452228546
65;0.9443296790122986;0.1548396199941635;0.0068160803;0.9493516087532043;0.1516602337360382
66;0.9442705512046814;0.1549389511346817;0.006766332;0.9490859508514404;0.15119758248329163
67;0.9442381262779236;0.15497618913650513;0.006716583;0.94908607006073;0.15143711864948273
68;0.9441244602203369;0.15509909391403198;0.006666834;0.9483196139335632;0.15106849372386932
69;0.9441898465156555;0.15500673651695251;0.0066170855;0.9484965205192566;0.15276825428009033
70;0.9444034695625305;0.1548413783311844;0.0065673366;0.9485849142074585;0.1528545618057251
71;0.9443693161010742;0.15494607388973236;0.006517588;0.9481426477432251;0.15306517481803894
72;0.944233238697052;0.15490970015525818;0.0064678392;0.9486440420150757;0.15066279470920563
73;0.9444918036460876;0.15419135987758636;0.0064180903;0.948820948600769;0.1493348330259323
74;0.9444210529327393;0.15436601638793945;0.006368342;0.9484080076217651;0.15186448395252228
75;0.9442752003669739;0.15457282960414886;0.006318593;0.9484080672264099;0.15118783712387085
76;0.9445003867149353;0.15428772568702698;0.006268844;0.947435200214386;0.1535172313451767
77;0.9446742534637451;0.1540622115135193;0.0062190956;0.9483785629272461;0.15009601414203644
78;0.9445086121559143;0.1537621021270752;0.0061693466;0.947435200214386;0.1528078317642212
79;0.9444350600242615;0.15449164807796478;0.006119598;0.9473467469215393;0.15325991809368134
80;0.9445769190788269;0.15373574197292328;0.0060698492;0.9473759531974792;0.15353505313396454
81;0.9444888830184937;0.1541457176208496;0.0060201003;0.9475530385971069;0.15289367735385895
82;0.944329023361206;0.1543639898300171;0.005970352;0.9472288489341736;0.15439236164093018
83;0.9447481036186218;0.1533128023147583;0.005920603;0.9475823044776917;0.15239259600639343
84;0.9445405006408691;0.15388445556163788;0.0058708545;0.9476411938667297;0.15076911449432373
85;0.9444181323051453;0.15345601737499237;0.0058211056;0.9480541348457336;0.14998498558998108
86;0.9444007873535156;0.1539476215839386;0.0057713566;0.9481132626533508;0.15046754479408264
87;0.9446375370025635;0.1535891890525818;0.005721608;0.9481721520423889;0.14973878860473633
88;0.9445717930793762;0.15372034907341003;0.0056718593;0.9484079480171204;0.14860063791275024
89;0.9445691108703613;0.15367725491523743;0.0056221103;0.9481425881385803;0.1534837931394577
90;0.9443235993385315;0.15386313199996948;0.005572362;0.9479953050613403;0.15096670389175415
91;0.9446398615837097;0.1536707580089569;0.005522613;0.9477890133857727;0.14915436506271362
