epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9373946189880371;0.182622030377388;0.01;0.934728741645813;0.20983517169952393
1;0.9437853693962097;0.1604853868484497;0.01;0.9418925642967224;0.1769498586654663
2;0.9448596835136414;0.1568974256515503;0.009950251;0.9480542540550232;0.1571880728006363
3;0.9453781247138977;0.15565654635429382;0.009900503;0.9408608675003052;0.1792316436767578
4;0.9454919695854187;0.15452046692371368;0.0098507535;0.9471108317375183;0.1596965193748474
5;0.945764422416687;0.15324579179286957;0.009801005;0.9372641444206238;0.1898476779460907
6;0.9461493492126465;0.1523226499557495;0.009751257;0.9437499642372131;0.1720360517501831
7;0.9461864829063416;0.1516878753900528;0.009701507;0.9466685056686401;0.16548822820186615
8;0.9463145136833191;0.15162616968154907;0.009651759;0.9406546354293823;0.19216787815093994
9;0.9462238550186157;0.15083713829517365;0.00960201;0.94905686378479;0.1555968075990677
10;0.9465222358703613;0.1499190330505371;0.009552261;0.9482017159461975;0.1572125107049942
11;0.9467476606369019;0.1494455635547638;0.009502512;0.9469044804573059;0.15757425129413605
12;0.9467929005622864;0.14906644821166992;0.009452764;0.9506487846374512;0.150477334856987
13;0.9471716284751892;0.14839504659175873;0.0094030155;0.9466095566749573;0.16249988973140717
14;0.9473113417625427;0.14766669273376465;0.009353266;0.9494399428367615;0.15175458788871765
15;0.9472775459289551;0.1477891504764557;0.009303518;0.949999988079071;0.14718708395957947
16;0.9474824666976929;0.1469206064939499;0.009253769;0.9498231410980225;0.15033213794231415
17;0.9471893310546875;0.1467832773923874;0.00920402;0.9480249881744385;0.15054306387901306
18;0.9475446343421936;0.14639610052108765;0.009154271;0.9368220567703247;0.1723508983850479
19;0.9475109577178955;0.14592477679252625;0.009104523;0.9493806958198547;0.14939630031585693
20;0.9478098750114441;0.1452450156211853;0.0090547735;0.9456661939620972;0.1602584570646286
21;0.9479181170463562;0.14526872336864471;0.009005025;0.9479950666427612;0.15132080018520355
22;0.9479489326477051;0.14481207728385925;0.008955277;0.9509139657020569;0.14533980190753937
23;0.9477527737617493;0.14492405951023102;0.008905527;0.9469044804573059;0.15317341685295105
24;0.9477812647819519;0.1443449854850769;0.008855779;0.9451062083244324;0.15576735138893127
25;0.9480127692222595;0.14456947147846222;0.00880603;0.9472877979278564;0.15128223598003387
26;0.9479206800460815;0.14406266808509827;0.008756282;0.9506485462188721;0.14379316568374634
27;0.9480600953102112;0.14401379227638245;0.008706532;0.9482900500297546;0.150175541639328
28;0.9481403827667236;0.14364847540855408;0.008656784;0.9513561129570007;0.14069727063179016
29;0.948225736618042;0.14391282200813293;0.0086070355;0.9508845210075378;0.1450529247522354
30;0.9479924440383911;0.14363908767700195;0.008557286;0.9511201977729797;0.14096713066101074
31;0.948191225528717;0.14350223541259766;0.008507538;0.9520635604858398;0.1407122015953064
32;0.9482136964797974;0.14320331811904907;0.008457789;0.9527711868286133;0.138799786567688
33;0.9481942653656006;0.14277057349681854;0.00840804;0.9521225690841675;0.13865655660629272
34;0.9483795762062073;0.14273032546043396;0.008358291;0.9499116539955139;0.14341624081134796
35;0.9484562277793884;0.14257943630218506;0.008308543;0.9516510367393494;0.1394909769296646
36;0.9482229351997375;0.14227262139320374;0.008258794;0.9467276334762573;0.1563623547554016
37;0.9482483267784119;0.14272159337997437;0.008209045;0.9502949118614197;0.14595890045166016
38;0.9482369422912598;0.14239616692066193;0.008159297;0.9458726048469543;0.15893521904945374
39;0.9487271308898926;0.14203912019729614;0.008109548;0.9516804814338684;0.13925862312316895
40;0.9484821557998657;0.1418929249048233;0.008059799;0.9497345089912415;0.14514553546905518
41;0.9484901428222656;0.1418272703886032;0.00801005;0.948437511920929;0.15091465413570404
42;0.9490004777908325;0.141203373670578;0.007960302;0.9520930647850037;0.13781952857971191
43;0.9487695097923279;0.14149929583072662;0.007910552;0.9459315538406372;0.16015061736106873
44;0.9487131237983704;0.14126308262348175;0.007860804;0.9522994160652161;0.13909481465816498
45;0.9485701322555542;0.14161625504493713;0.007811055;0.9509434103965759;0.1436796933412552
46;0.9483987092971802;0.14106501638889313;0.0077613066;0.952063798904419;0.14103487133979797
47;0.9488124847412109;0.14129649102687836;0.0077115577;0.9510317444801331;0.1405750960111618
48;0.9486159086227417;0.14116525650024414;0.007661809;0.9491449594497681;0.14826209843158722
49;0.9487102031707764;0.14059464633464813;0.0076120603;0.9489977359771729;0.14646516740322113
50;0.9487752914428711;0.1406865417957306;0.0075623114;0.9522699117660522;0.1385066956281662
51;0.9489578604698181;0.14087390899658203;0.007512563;0.9494398832321167;0.15299807488918304
52;0.9486871957778931;0.1404104083776474;0.007462814;0.9504714608192444;0.14522893726825714
53;0.9487610459327698;0.14064143598079681;0.0074130655;0.9514738917350769;0.14049270749092102
54;0.9490225315093994;0.1401928961277008;0.0073633166;0.9525353908538818;0.1404605209827423
55;0.949028730392456;0.13996492326259613;0.0073135677;0.9521521925926208;0.13854581117630005
56;0.9490142464637756;0.14020124077796936;0.007263819;0.9481427669525146;0.15704582631587982
57;0.9488947987556458;0.14001259207725525;0.0072140703;0.9501474499702454;0.14819107949733734
58;0.9491400718688965;0.13939762115478516;0.007164322;0.9448702335357666;0.15964332222938538
59;0.9490090608596802;0.13953335583209991;0.007114573;0.9530659914016724;0.1375163048505783
60;0.9489036798477173;0.1397717446088791;0.007064824;0.952358603477478;0.13745424151420593
61;0.9490858912467957;0.13981077075004578;0.0070150755;0.9519163370132446;0.13947580754756927
62;0.9490265250205994;0.14014439284801483;0.0069653266;0.9518279433250427;0.1378556340932846
63;0.9489977955818176;0.13966986536979675;0.0069155777;0.9469340443611145;0.15750645101070404
64;0.9490456581115723;0.1393093466758728;0.006865829;0.9519163370132446;0.1412639319896698
65;0.9490031599998474;0.13908550143241882;0.0068160803;0.947435200214386;0.15109293162822723
66;0.9491798281669617;0.13855178654193878;0.006766332;0.951326847076416;0.13992324471473694
67;0.9491515755653381;0.13886696100234985;0.006716583;0.9529481530189514;0.13725969195365906
68;0.9494048953056335;0.13909636437892914;0.006666834;0.9478773474693298;0.1495324671268463
69;0.9491684436798096;0.13894519209861755;0.0066170855;0.9508845210075378;0.14028897881507874
70;0.949011504650116;0.13903053104877472;0.0065673366;0.9492629170417786;0.14904120564460754
71;0.9493079781532288;0.1386844664812088;0.006517588;0.9448702335357666;0.15766093134880066
72;0.9491653442382812;0.1390390694141388;0.0064678392;0.9484670162200928;0.14619305729866028
73;0.9492512345314026;0.13859131932258606;0.0064180903;0.9492924809455872;0.144387885928154
74;0.9492880702018738;0.13895271718502045;0.006368342;0.9493218064308167;0.14538823068141937
75;0.9492682814598083;0.13822896778583527;0.006318593;0.9504128098487854;0.14154332876205444
76;0.9492166638374329;0.13863182067871094;0.006268844;0.9511497616767883;0.14029014110565186
77;0.9495557546615601;0.13813690841197968;0.0062190956;0.9496461153030396;0.1419992446899414
78;0.9495958685874939;0.13810358941555023;0.0061693466;0.9501474499702454;0.14280179142951965
79;0.9492568969726562;0.13848727941513062;0.006119598;0.9517394304275513;0.1383330523967743
80;0.9497441053390503;0.13772021234035492;0.0060698492;0.9499999284744263;0.14282648265361786
81;0.9493758082389832;0.13836641609668732;0.0060201003;0.9472876787185669;0.14919103682041168
82;0.9495105743408203;0.1378461718559265;0.005970352;0.9506190419197083;0.14267387986183167
83;0.9496440887451172;0.13776254653930664;0.005920603;0.9511497020721436;0.1398245096206665
84;0.9496578574180603;0.1377531886100769;0.0058708545;0.9525650143623352;0.13607700169086456
85;0.9495499730110168;0.13763099908828735;0.0058211056;0.947818398475647;0.1494911164045334
86;0.9496099948883057;0.13746294379234314;0.0057713566;0.9516510367393494;0.1394084244966507
87;0.9497063755989075;0.137544646859169;0.005721608;0.9511496424674988;0.13823236525058746
88;0.9495584964752197;0.1372050642967224;0.0056718593;0.9479658603668213;0.15094998478889465
89;0.9495757818222046;0.13722023367881775;0.0056221103;0.9521520137786865;0.13760946691036224
90;0.9494651556015015;0.13713493943214417;0.005572362;0.9511497616767883;0.13823024928569794
91;0.9498892426490784;0.1373135894536972;0.005522613;0.9520636796951294;0.1377382129430771
92;0.9496639966964722;0.13741245865821838;0.0054728645;0.9509726762771606;0.1385975480079651
93;0.9498974084854126;0.13681413233280182;0.0054231156;0.9501178860664368;0.14069144427776337
94;0.9498093724250793;0.1371072232723236;0.0053733666;0.9525353908538818;0.1352764368057251
95;0.94986891746521;0.13696514070034027;0.005323618;0.9528301954269409;0.13466697931289673
96;0.9497802257537842;0.13701894879341125;0.0052738693;0.9534788131713867;0.13540010154247284
97;0.9498863816261292;0.1367342621088028;0.005224121;0.9499114155769348;0.14085964858531952
98;0.9497519731521606;0.1368633657693863;0.005174372;0.9501769542694092;0.14138053357601166
99;0.9498604536056519;0.13640812039375305;0.005124623;0.9520637392997742;0.1372070461511612
100;0.9499459862709045;0.1366661787033081;0.0050748745;0.9520047307014465;0.14138422906398773
101;0.9495589733123779;0.13686908781528473;0.0050251256;0.9523879289627075;0.13662661612033844
102;0.9499632716178894;0.13630858063697815;0.004975377;0.9525353908538818;0.13701973855495453
103;0.950040340423584;0.13597239553928375;0.004925628;0.9526827335357666;0.13608050346374512
104;0.9499117136001587;0.136632040143013;0.0048758793;0.9527122378349304;0.1351294368505478
105;0.9497724175453186;0.136517733335495;0.004826131;0.951945960521698;0.13997361063957214
106;0.9497581124305725;0.13648392260074615;0.004776382;0.9519752860069275;0.13861481845378876
107;0.9496927857398987;0.1363319307565689;0.004726633;0.9524469971656799;0.13688470423221588
108;0.949960470199585;0.13628968596458435;0.0046768845;0.9530070424079895;0.1349417269229889
