epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9477343559265137;0.1527240127325058;0.01;0.9435437321662903;0.19425347447395325
1;0.9565388560295105;0.11898299306631088;0.01;0.9522996544837952;0.14422357082366943
2;0.9579658508300781;0.11335571110248566;0.009950251;0.9450177550315857;0.15579859912395477
3;0.9590339064598083;0.11005048453807831;0.009900503;0.9507074356079102;0.14348475635051727
4;0.9596977233886719;0.10755972564220428;0.0098507535;0.9413029551506042;0.17604807019233704
5;0.960087776184082;0.10616041719913483;0.009801005;0.9563090205192566;0.1224554181098938
6;0.9605375528335571;0.10476326942443848;0.009751257;0.9479953646659851;0.14411334693431854
7;0.9610900282859802;0.10324140638113022;0.009701507;0.9536557197570801;0.1316554844379425
8;0.9614295363426208;0.10203786194324493;0.009651759;0.9578421115875244;0.1190752238035202
9;0.9618280529975891;0.10121330618858337;0.00960201;0.9506487846374512;0.15402528643608093
10;0.962052583694458;0.10061081498861313;0.009552261;0.956397533416748;0.12376563996076584
11;0.9623321294784546;0.09947431832551956;0.009502512;0.9488206505775452;0.14768818020820618
12;0.9626428484916687;0.09842928498983383;0.009452764;0.9595814347267151;0.11643601208925247
13;0.9629043340682983;0.09747886657714844;0.0094030155;0.954599142074585;0.1284285932779312
14;0.9632489681243896;0.09681974351406097;0.009353266;0.947228729724884;0.1494760513305664
15;0.9634196162223816;0.09634681046009064;0.009303518;0.9577537178993225;0.11890830099582672
16;0.9636170864105225;0.09594211727380753;0.009253769;0.9547464847564697;0.12086357921361923
17;0.9638036489486694;0.09489022195339203;0.00920402;0.9427475929260254;0.1690153330564499
18;0.9640433192253113;0.09434721618890762;0.009154271;0.9445459842681885;0.15145578980445862
19;0.9641662240028381;0.09410135447978973;0.009104523;0.9575766324996948;0.12273950129747391
20;0.9642543196678162;0.09371019899845123;0.0090547735;0.9554246068000793;0.12900637090206146
21;0.964368462562561;0.0931566059589386;0.009005025;0.9592275619506836;0.11776076257228851
22;0.9644250273704529;0.0927232876420021;0.008955277;0.9544517397880554;0.13478286564350128
23;0.9649980664253235;0.09177820384502411;0.008905527;0.9537146687507629;0.12998798489570618
24;0.9646816849708557;0.09183405339717865;0.008855779;0.9462558031082153;0.14352253079414368
25;0.9646958708763123;0.09122959524393082;0.00880603;0.9546284079551697;0.1287883073091507
26;0.9649686813354492;0.09141329675912857;0.008756282;0.9562500715255737;0.11927052587270737
27;0.9651513695716858;0.09058398753404617;0.008706532;0.9529185891151428;0.13101263344287872
28;0.9654164910316467;0.08988106995820999;0.008656784;0.9580481648445129;0.1172361671924591
29;0.9654846787452698;0.09003598988056183;0.0086070355;0.8903892040252686;0.33640751242637634
30;0.9655786752700806;0.08936023712158203;0.008557286;0.9548643827438354;0.12489674985408783
31;0.9654932618141174;0.08912647515535355;0.008507538;0.9553655982017517;0.125490203499794
32;0.9654450416564941;0.08908144384622574;0.008457789;0.9561615586280823;0.12199899554252625
33;0.9658978581428528;0.08868246525526047;0.00840804;0.9525946378707886;0.13964729011058807
34;0.9660569429397583;0.08817743510007858;0.008358291;0.9564267992973328;0.12077692151069641
35;0.9658861756324768;0.08796188235282898;0.008308543;0.9557194709777832;0.13336138427257538
36;0.9658579230308533;0.08783937990665436;0.008258794;0.9464623332023621;0.15941913425922394
37;0.9662163853645325;0.08738932758569717;0.008209045;0.9542748332023621;0.13765186071395874
38;0.966316282749176;0.08722071349620819;0.008159297;0.9576945304870605;0.12473704665899277
39;0.9664187431335449;0.08677984029054642;0.008109548;0.9440743923187256;0.1590367555618286
40;0.9663956165313721;0.08683346211910248;0.008059799;0.9504717588424683;0.14056316018104553
41;0.9666382074356079;0.08654113858938217;0.00801005;0.8968749642372131;0.3260602653026581
42;0.9667236804962158;0.0866149291396141;0.007960302;0.9576061367988586;0.13394758105278015
43;0.9666531682014465;0.08623450994491577;0.007910552;0.9551002979278564;0.13291633129119873
44;0.9667914509773254;0.08547839522361755;0.007860804;0.9559259414672852;0.12844082713127136
45;0.9669628739356995;0.08574867993593216;0.007811055;0.9545696973800659;0.13724012672901154
46;0.9672731161117554;0.0847548097372055;0.0077613066;0.9311617016792297;0.20430788397789001
47;0.9671680927276611;0.08497925102710724;0.0077115577;0.9537146091461182;0.13578449189662933
48;0.9673760533332825;0.08478954434394836;0.007661809;0.9540093541145325;0.1302824765443802
49;0.967073917388916;0.08486633002758026;0.0076120603;0.9523879885673523;0.13628357648849487
